day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,trades,ret_5,ret_10,ret_20,ret_100,ret_200,alpha_buy_diff,alpha_sell_diff
0,1700,AMETHYSTS,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,0.0,"[('10005.0', '6')]",0.0,0.0001,-0.0002,0.0,-0.0001,100675.65365114495,100865.7011748169
0,1800,AMETHYSTS,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,0.0,[],0.0,0.00015,0.0003,0.0,0.0001,-39543.807809313046,-39531.379295109866
0,1900,AMETHYSTS,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,0.0,[],0.0001,0.0003,0.00015,0.0,0.0,-23726.284685587827,-23718.82757706592
0,2000,AMETHYSTS,9996.0,1.0,9995.0,25.0,,,10002.0,7.0,10004.0,1.0,10005.0,25.0,9999.0,0.0,[],0.0001000100010001,0.0001000100010001,0.0004000400040004,0.0001000100010001,-0.0001000100010001,-18234.170811352695,5771.10345376045
0,2100,AMETHYSTS,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,0.0,[],0.0,0.0,0.0,-0.0001,0.0,77015.09751318839,67503.06207225627
0,2200,AMETHYSTS,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,0.0,[],0.0001,-0.0001,0.0,0.0001,-0.0001,-37748.14149208698,-43540.96275664624
0,2300,AMETHYSTS,9996.0,2.0,9995.0,22.0,,,10004.0,2.0,10005.0,22.0,,,10000.0,0.0,[],0.00015,0.0,0.0,-0.0002,0.0,-22648.884895252188,-26124.57765398774
0,2400,AMETHYSTS,9998.0,4.0,9996.0,2.0,9995.0,23.0,10004.0,2.0,10005.0,23.0,,,10001.0,0.0,[],0.0001999800019998,-9.999000099990002e-05,-0.0003999600039996,-9.999000099990002e-05,0.0001999800019998,-5589.330937151311,-15674.746592392643
0,2500,AMETHYSTS,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,0.0,[],0.0,-0.0001,0.0,0.0003,0.00035,-15351.998562290788,-13406.447955435586
0,2600,AMETHYSTS,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,0.0,[],0.0,-0.00035,0.0,0.0001,-0.0001,86740.40086262554,88004.53122673866
0,2700,AMETHYSTS,9998.0,4.0,9996.0,1.0,9995.0,24.0,10004.0,1.0,10005.0,24.0,,,10001.0,0.0,"[('9998.0', '5')]",-0.0001999800019998,-0.0002999700029997,0.0,-9.999000099990002e-05,-9.999000099990002e-05,-31908.95948242469,-43245.681263956816
0,2800,AMETHYSTS,9998.0,5.0,9995.0,29.0,,,10005.0,29.0,,,,,10001.5,0.0,[],-0.0001499775033744,0.0001499775033744,0.0001499775033744,-0.0002499625056241,-0.0004499325101234,-15146.175689454813,86108.99124162592
0,2900,AMETHYSTS,10002.0,10.0,9996.0,2.0,9995.0,23.0,10004.0,2.0,10005.0,23.0,,,10003.0,0.0,"[('9998.0', '1')]",-0.0002999100269919,-0.0001499550134959,-0.0006498050584824,-0.0002999100269919,-0.0005998200539838,10924.294586327112,-56389.40525502445
0,3000,AMETHYSTS,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,0.0,[],-0.0001,0.0003,0.0001,0.0,0.0001,-25456.623248203734,-33833.64315301467
0,3100,AMETHYSTS,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,0.0,[],-0.00035,0.0,0.00035,0.0,-0.0001,-15273.97394892224,-20300.185891808804
0,3200,AMETHYSTS,9996.0,2.0,9995.0,30.0,,,10002.0,6.0,10004.0,2.0,10005.0,30.0,9999.0,0.0,[],-0.0001000100010001,0.0001000100010001,0.0001000100010001,0.0001000100010001,-0.0002500250025002,-9164.384369353344,3821.488464914719
0,3300,AMETHYSTS,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,0.0,"[('9996.0', '2'), ('9996.0', '2')]",0.0003,0.0,0.0,0.0,0.0,-5498.630621612006,-13708.706921051169
0,3400,AMETHYSTS,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,0.0,[],0.00015,-0.0003,-0.00025,0.0003,0.00015,-3299.1783729672034,-8225.2241526307
0,3500,AMETHYSTS,9996.0,2.0,9995.0,28.0,,,10002.0,9.0,10004.0,2.0,10005.0,28.0,9999.0,0.0,[],0.0004000400040004,0.0001000100010001,0.0001000100010001,0.0,0.0001000100010001,-1979.507023780322,23068.86550842158
0,3600,AMETHYSTS,9995.0,21.0,,,,,9998.0,1.0,10005.0,21.0,,,9996.5,0.0,[],0.00035012254289,0.00035012254289,0.0006502275796528,0.00035012254289,0.0002000700245085,74773.49578573181,-18166.680694947056
0,3700,AMETHYSTS,9996.0,2.0,9995.0,29.0,,,10000.0,5.0,10002.0,7.0,10004.0,2.0,9998.0,0.0,[],0.0002000400080016,0.0003000600120024,0.0003000600120024,0.0003000600120024,0.0002000400080016,-31097.102528560914,5100.791583031769
0,3800,AMETHYSTS,10002.0,1.0,9996.0,1.0,9995.0,29.0,10004.0,1.0,10005.0,29.0,,,10003.0,0.0,[],-0.0002999100269919,0.0,4.99850044986504e-05,-0.0002999100269919,-0.0002999100269919,-22654.261517136547,-12937.92505018094
0,3900,AMETHYSTS,9998.0,1.0,9995.0,25.0,,,10005.0,25.0,,,,,10001.5,0.0,[],-0.0004499325101234,-0.0004999250112483,4.999250112483127e-05,-0.0002999550067489,-0.0001499775033744,-13594.156910281929,88285.64496989145
0,4000,AMETHYSTS,10002.0,9.0,9996.0,2.0,9995.0,27.0,10004.0,2.0,10005.0,27.0,,,10003.0,0.0,[],-0.0002999100269919,-0.0001999400179946,-0.0005998200539838,-0.0002999100269919,-0.0003998800359892,23851.505853830844,-39075.413018065134
0,4100,AMETHYSTS,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,0.0,[],0.0,0.00035,-0.0002,0.0002,0.0,-17697.896487701495,-27446.847810839077
0,4200,AMETHYSTS,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,0.0,[],0.0001,0.0,0.0,0.0,0.0001,-6620.337892620897,-12466.508686503445
0,4300,AMETHYSTS,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,0.0,"[('9996.0', '1'), ('9996.0', '2'), ('9995.0', '1')]",0.0003,0.0,0.0,0.0,0.0003,-3972.202735572538,-7479.905211902066
0,4400,AMETHYSTS,9996.0,1.0,9995.0,26.0,,,9998.0,1.0,10004.0,1.0,10005.0,26.0,9997.0,0.0,"[('9998.0', '1')]",-5.0015004501350405e-05,5.0015004501350405e-05,0.0005501650495148,0.0004001200360108,0.0003000900270081,-6381.7216413435235,-8491.94312714124
0,4500,AMETHYSTS,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,0.0,[],0.0001,0.0,0.0,-0.0002,-0.00035,100118.5670151939,98959.63412371525
0,4600,AMETHYSTS,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,0.0,[],0.00035,0.0003,0.0,-0.00015,0.0,-43876.45979088367,-44676.61952577086
0,4700,AMETHYSTS,9998.0,4.0,9996.0,1.0,9995.0,26.0,10004.0,1.0,10005.0,26.0,,,10001.0,0.0,[],-9.999000099990002e-05,0.0,0.0001999800019998,0.0,-9.999000099990002e-05,-14327.475874530202,-26805.971715462514
0,4800,AMETHYSTS,10002.0,3.0,9996.0,1.0,9995.0,24.0,10004.0,1.0,10005.0,24.0,,,10003.0,0.0,"[('10002.0', '3')]",-0.0002999100269919,4.99850044986504e-05,-0.0001999400179946,-0.0002999100269919,-0.0002999100269919,-12590.88552471812,-16083.583029277508
0,4900,AMETHYSTS,9995.0,22.0,,,,,9998.0,4.0,10005.0,22.0,,,9996.5,0.0,"[('9998.0', '1'), ('9998.0', '4')]",0.0001000350122542,0.0005501925673985,0.00035012254289,0.0002500875306357,0.0004501575551443,68399.06868516913,2345.050182433497
0,5000,AMETHYSTS,9998.0,3.0,9996.0,1.0,9995.0,22.0,10004.0,1.0,10005.0,22.0,,,10001.0,0.0,[],-9.999000099990002e-05,-0.0003999600039996,9.999000099990002e-05,-9.999000099990002e-05,-0.0001999800019998,-34918.95878889853,-10588.169890539903
0,5100,AMETHYSTS,10002.0,1.0,9998.0,9.0,9995.0,25.0,10005.0,25.0,,,,,10003.5,0.0,[],-4.9982506122857e-05,-0.0005498075673514,-0.0003498775428599,-4.9982506122857e-05,-0.0003498775428599,-28948.17527333912,89695.49806567607
0,5200,AMETHYSTS,9996.0,2.0,9995.0,22.0,,,10004.0,2.0,10005.0,22.0,,,10000.0,0.0,[],0.0001,0.0,0.0,-0.0001,0.0,-13372.90516400347,-38229.50116059436
0,5300,AMETHYSTS,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,0.0,[],0.00035,0.0,-0.0001,0.0001,-0.0001,83929.45690159794,69109.0993036434
0,5400,AMETHYSTS,9995.0,27.0,,,,,10000.0,6.0,10002.0,8.0,10005.0,27.0,9997.5,0.0,[],0.000450112528132,0.0005001250312578,0.0005501375343835,0.0001500375093773,0.0003500875218804,58353.67414095876,-34584.540417813965
0,5500,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],-0.0003,0.0,0.0,0.00015,0.0001,-68935.39551542475,-40749.12425068838
0,5600,AMETHYSTS,10002.0,1.0,9998.0,8.0,9996.0,1.0,10004.0,1.0,10005.0,26.0,,,10003.0,0.0,[],-0.0004998500449865,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-41358.83730925485,-24449.474550413026
0,5700,AMETHYSTS,9998.0,4.0,9996.0,2.0,9995.0,23.0,10004.0,2.0,10005.0,23.0,,,10001.0,0.0,[],-9.999000099990002e-05,0.0001999800019998,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-12819.30238555291,-10668.084730247814
0,5800,AMETHYSTS,10002.0,1.0,9998.0,10.0,9995.0,24.0,10005.0,24.0,,,,,10003.5,0.0,[],-0.0003498775428599,-0.0002499125306142,-0.0003498775428599,-0.0002499125306142,-0.0003498775428599,-19687.581431331746,81643.94916185131
0,5900,AMETHYSTS,10000.0,5.0,9996.0,1.0,9995.0,20.0,10004.0,1.0,10005.0,20.0,,,10002.0,0.0,[],4.999000199960008e-05,-0.0001999600079984,-0.0002999400119976,-4.999000199960008e-05,-0.0001999600079984,4186.651141200953,-43060.030502889225
0,6000,AMETHYSTS,9996.0,2.0,9995.0,22.0,,,9998.0,4.0,10004.0,2.0,10005.0,22.0,9997.0,0.0,[],0.0003000900270081,0.0005001500450135,0.0003000900270081,0.0002000600180054,0.000150045013504,-9491.20931527943,-13840.818301733532
0,6100,AMETHYSTS,9996.0,1.0,9995.0,24.0,,,10000.0,5.0,10002.0,2.0,10004.0,1.0,9998.0,0.0,[],0.0002000400080016,0.0002000400080016,0.0002000400080016,0.0003500700140028,5.001000200040008e-05,-9693.125589167657,-4301.290981040118
0,6200,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],0.0003,0.0,-0.00035,0.0,0.0,-5815.875353500594,-18579.17458862407
0,6300,AMETHYSTS,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,0.0,[],0.0001,-0.0001,0.0003,-0.0001,0.0,92462.07478789965,84900.89524682556
0,6400,AMETHYSTS,10000.0,4.0,9995.0,23.0,,,10005.0,23.0,,,,,10002.5,0.0,[],-0.000249937515621,4.9987503124218944e-05,-0.000249937515621,-0.0005498625343664,9.997500624843787e-05,-28472.755127260214,42936.53714809533
0,6500,AMETHYSTS,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,0.0,[],0.0002,0.0,0.0,0.0,-0.0001,46876.34692364387,13755.9222888572
0,6600,AMETHYSTS,9996.0,1.0,9995.0,26.0,,,10004.0,1.0,10005.0,26.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.0003,-47835.791845813685,-67784.84662668568
0,6700,AMETHYSTS,10002.0,4.0,9996.0,2.0,9995.0,26.0,10004.0,2.0,10005.0,26.0,,,10003.0,0.0,"[('10002.0', '4')]",-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,0.0,-0.0005498350494851,-16696.675107488212,-36669.30797601141
0,6800,AMETHYSTS,9998.0,1.0,9996.0,1.0,9995.0,23.0,10004.0,1.0,10005.0,23.0,,,10001.0,0.0,"[('9996.0', '1'), ('9996.0', '1'), ('9998.0', '1')]",-0.0001999800019998,-9.999000099990002e-05,-0.0004499550044995,-0.0001999800019998,-9.999000099990002e-05,-22022.00506449293,-26003.18478560685
0,6900,AMETHYSTS,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,0.0,[],0.0003,-0.0001,0.0003,0.0,-0.00035,94731.59696130424,92452.4891286359
0,7000,AMETHYSTS,10000.0,6.0,9998.0,7.0,9996.0,2.0,10004.0,2.0,10005.0,27.0,,,10002.0,0.0,[],-0.0001999600079984,-0.0001999600079984,-0.0003499300139972,-0.0001999600079984,-0.0002999400119976,-31105.041823217456,-48581.306522818464
0,7100,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0001,-0.0001,-38664.625093930474,-33150.383913691076
0,7200,AMETHYSTS,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,0.0,"[('10004.0', '1')]",0.0,-0.00035,-0.00015,0.0001,0.0001,-19200.375056358283,-15888.630348214645
0,7300,AMETHYSTS,9996.0,2.0,9995.0,23.0,,,10002.0,4.0,10004.0,2.0,10005.0,23.0,9999.0,0.0,[],0.0001000100010001,0.0004000400040004,0.0001000100010001,-0.0002500250025002,0.0003000300030003,-11520.22503381497,-1533.1782089287863
0,7400,AMETHYSTS,10002.0,1.0,9996.0,2.0,9995.0,28.0,10004.0,2.0,10005.0,28.0,,,10003.0,0.0,"[('10002.0', '1')]",-0.0003998800359892,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-10908.13502028898,-8919.906925357272
0,7500,AMETHYSTS,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,0.0,[],0.0,0.0,0.0001,0.0,-0.0001,105396.31898782663,102702.85584478563
0,7600,AMETHYSTS,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,-0.0003,-44707.40860730404,-46433.08649312863
0,7700,AMETHYSTS,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,0.0,"[('10005.0', '1')]",-0.00035,0.0,0.00015,0.0,0.0,77122.75483561758,76192.94810412283
0,7800,AMETHYSTS,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,0.0,[],0.0003,-0.00035,-0.00015,0.0,0.0,-61671.947098629455,-62338.63113752631
0,7900,AMETHYSTS,9996.0,1.0,9995.0,25.0,,,10002.0,4.0,10004.0,1.0,10005.0,25.0,9999.0,0.0,"[('10002.0', '1')]",0.0001000100010001,0.0004000400040004,0.0001000100010001,0.0002000200020002,-0.0002000200020002,-37003.16825917767,-25401.578682515785
0,8000,AMETHYSTS,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,0.0,[],0.0,-0.00015,0.0001,0.0001,-0.00015,-22201.9009555066,-27242.54720950947
0,8100,AMETHYSTS,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.0,70636.45942669605,67696.87167429432
0,8200,AMETHYSTS,9995.0,20.0,,,,,9998.0,1.0,10002.0,2.0,10005.0,20.0,9996.5,0.0,"[('9998.0', '1')]",0.00035012254289,0.0002000700245085,0.00035012254289,0.00035012254289,0.00035012254289,34385.875656017626,-43426.67699542341
0,8300,AMETHYSTS,10002.0,1.0,9998.0,6.0,9996.0,1.0,10004.0,1.0,10005.0,26.0,,,10003.0,0.0,[],-0.0006498050584824,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-0.0003998800359892,-55327.674606389424,-26053.606197254045
0,8400,AMETHYSTS,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,0.0,[],0.0003,0.0,0.0,0.0,-0.00015,66750.59523616635,84418.23628164758
0,8500,AMETHYSTS,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,0.0,[],-0.00015,0.0001,0.0001,0.0001,0.0,56042.35714169981,66658.94176898854
0,8600,AMETHYSTS,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,0.0,[],0.0,0.0,-0.00035,-0.0001,0.0001,-82316.18571498012,-76063.03493860688
0,8700,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],-0.00015,0.00015,0.00015,0.0003,0.0,-49389.71142898807,-45637.82096316413
0,8800,AMETHYSTS,9995.0,23.0,,,,,9998.0,12.0,10005.0,23.0,,,9996.5,0.0,[],0.00035012254289,0.0002000700245085,0.00070024508578,0.00035012254289,0.00035012254289,58321.77314260717,16606.107422101526
0,8900,AMETHYSTS,10002.0,5.0,9996.0,1.0,9995.0,26.0,10004.0,1.0,10005.0,26.0,,,10003.0,0.0,"[('10002.0', '5')]",-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-36956.9361144357,-34025.13554673909
0,9000,AMETHYSTS,9995.0,23.0,,,,,10002.0,7.0,10005.0,23.0,,,9998.5,0.0,[],0.0002500375056258,0.0002500375056258,0.0001500225033755,0.0,0.0001500225033755,49775.83833133858,3588.9186719565478
0,9100,AMETHYSTS,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,0.0,[],0.0,0.0,-0.0001,-0.0002,0.0001,-58090.09700119686,-21850.64879682607
0,9200,AMETHYSTS,9995.0,24.0,,,,,10002.0,3.0,10005.0,24.0,,,9998.5,0.0,[],0.000300045006751,0.0001500225033755,0.0004500675101265,5.000750112516878e-05,0.0,57099.54179928189,-5109.589278095641
0,9300,AMETHYSTS,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,0.0,[],-0.00015,0.0,0.0,0.0,0.0,30261.725079569136,76977.84643314262
0,9400,AMETHYSTS,9996.0,2.0,9995.0,22.0,,,10004.0,2.0,10005.0,22.0,,,10000.0,0.0,[],0.0,0.0,0.0001,-0.0001,0.0,-65800.16495225854,-37856.09214011443
0,9500,AMETHYSTS,9998.0,9.0,9996.0,1.0,9995.0,28.0,10004.0,1.0,10005.0,28.0,,,10001.0,0.0,[],0.0,0.0,0.0,-9.999000099990002e-05,0.0001999800019998,-11484.098971355117,-26715.255284068655
0,9600,AMETHYSTS,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,0.0,[],0.0,-0.00035,0.0,0.0,-0.00035,37076.74061718694,60009.24682955882
0,9700,AMETHYSTS,9998.0,3.0,9995.0,25.0,,,10005.0,25.0,,,,,10001.5,0.0,[],-0.0001499775033744,0.0,-0.0001499775033744,-0.0002499625056241,-0.0001499775033744,-45716.35562968785,56015.54809773529
0,9800,AMETHYSTS,9995.0,21.0,,,,,10002.0,5.0,10005.0,21.0,,,9998.5,0.0,[],0.0001500225033755,0.0005000750112516,0.0001500225033755,0.0005000750112516,0.0002500375056258,44530.5866221873,-46436.67114135883
0,9900,AMETHYSTS,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,-0.0001,30716.35197331238,40177.99731518471
0,10000,AMETHYSTS,9998.0,8.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10001.0,0.0,[],0.0,-9.999000099990002e-05,-9.999000099990002e-05,-0.0001999800019998,-0.0001999800019998,-37532.588816012576,-55934.00161088918
0,10100,AMETHYSTS,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,0.0,[],-0.00035,-0.0001,-0.0001,0.0001,-0.00025,33442.846710392456,46480.3990334665
0,10200,AMETHYSTS,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,0.0,[],0.00015,0.0003,0.0001,0.0,0.0,-59893.49197376454,-52152.5605799201
0,10300,AMETHYSTS,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,0.0,"[('10004.0', '2')]",0.00035,0.0,-0.0002,0.0,-0.0001,-35936.095184258724,-31291.53634795206
0,10400,AMETHYSTS,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,0.0,[],0.0,0.0001,0.0,0.0,0.0,90381.54288944478,93281.87819122877
0,10500,AMETHYSTS,9998.0,4.0,9996.0,1.0,9995.0,27.0,10004.0,1.0,10005.0,27.0,,,10001.0,0.0,[],-9.999000099990002e-05,0.0,0.0001999800019998,-9.999000099990002e-05,-9.999000099990002e-05,-49714.274266333145,-60089.27308526275
0,10600,AMETHYSTS,9995.0,23.0,,,,,9998.0,2.0,10002.0,6.0,10005.0,23.0,9996.5,0.0,"[('9998.0', '1'), ('9998.0', '1')]",0.0002500875306357,0.00035012254289,0.0004501575551443,0.00035012254289,0.00035012254289,46128.635440200116,-32056.763851157648
0,10700,AMETHYSTS,9998.0,1.0,9995.0,23.0,,,10005.0,23.0,,,,,10001.5,0.0,[],0.0001499775033744,-0.0001499775033744,-0.0001499775033744,-0.0002499625056241,-0.0001499775033744,-60277.618735879936,64813.54168930542
0,10800,AMETHYSTS,10002.0,1.0,9998.0,4.0,9995.0,23.0,10005.0,23.0,,,,,10003.5,0.0,"[('10002.0', '1')]",-0.0003498775428599,-0.0003498775428599,-0.0004498425551057,-0.0003498775428599,-0.0003498775428599,-36164.971241527965,38888.12501358325
0,10900,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],0.0001,0.0,0.0,0.0,0.00015,-21701.38274491678,-64711.52499185006
0,11000,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],0.0001,0.0,0.0,0.0,0.0,-13020.829646950067,-38826.91499511003
0,11100,AMETHYSTS,9996.0,2.0,9995.0,29.0,,,10002.0,4.0,10004.0,2.0,10005.0,29.0,9999.0,0.0,"[('9996.0', '2')]",0.0001000100010001,0.0,0.0001000100010001,0.0002000200020002,0.0001000100010001,-3814.0977881700396,-11294.548997066018
0,11200,AMETHYSTS,10002.0,1.0,9996.0,1.0,9995.0,28.0,10004.0,1.0,10005.0,28.0,,,10003.0,0.0,[],-0.0002999100269919,-0.0001999400179946,-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-6284.458672902024,-18778.32939823961
0,11300,AMETHYSTS,9996.0,1.0,9995.0,26.0,,,10004.0,1.0,10005.0,26.0,,,10000.0,0.0,[],0.0,-0.0002,0.0,0.0,0.0,-3773.0752037412144,-11266.997638943765
