day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,trades,ret_5,ret_10,ret_20,ret_100,ret_200,alpha_buy_diff,alpha_sell_diff
-1,2800,AMETHYSTS,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,0.0,[],0.0,-0.0001,0.0001,0.0,-0.0003,54650.4603527124,24596.440677508483
-1,2900,AMETHYSTS,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,0.0,"[('9996.0', '1'), ('9996.0', '11')]",0.0,0.0001,-0.00015,-0.0001,-0.0001,-63161.32378837257,-81290.53559349492
-1,3000,AMETHYSTS,9998.0,1.0,9995.0,26.0,,,10005.0,26.0,,,,,10001.5,0.0,"[('10005.0', '1')]",-0.0001499775033744,-0.0001499775033744,-4.999250112483127e-05,0.0001999700044993,-0.0001499775033744,-37895.994273023534,51276.078643903056
-1,3100,AMETHYSTS,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,0.0,"[('9996.0', '2')]",-0.00035,0.0,0.0,0.0,0.00015,-18739.996563814122,-65283.15281365817
-1,3200,AMETHYSTS,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,0.0,"[('9996.0', '1'), ('9996.0', '1')]",0.0003,-0.0001,0.0001,0.00015,0.0001,-15242.397938288472,-43171.491688194896
-1,3300,AMETHYSTS,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,0.0,[],-0.0001,-0.00035,0.0,0.0,0.0,-5147.038762973083,-21901.295012916933
-1,3400,AMETHYSTS,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,0.0,[],0.0001,0.0,0.0,0.0,0.0,-3088.22325778385,-13140.77700775016
-1,3500,AMETHYSTS,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,0.0,[],0.0,-0.0001,0.0,0.0,0.0001,94098.2660453297,88164.33379534991
-1,3600,AMETHYSTS,9995.0,21.0,,,,,9998.0,4.0,10005.0,21.0,,,9996.5,0.0,[],0.00035012254289,0.0002500875306357,0.00035012254289,0.0002000700245085,0.00035012254289,36468.959627197815,-35156.599722790066
-1,3700,AMETHYSTS,10002.0,1.0,9996.0,1.0,9995.0,23.0,10004.0,1.0,10005.0,23.0,,,10003.0,0.0,"[('10002.0', '1')]",-0.0003998800359892,-0.0002999100269919,-0.0001499550134959,-0.0005998200539838,0.0,-58075.824223681324,-33089.15983367404
-1,3800,AMETHYSTS,9996.0,2.0,9995.0,23.0,,,10002.0,10.0,10004.0,2.0,10005.0,23.0,9999.0,0.0,"[('9996.0', '1')]",-0.0002500250025002,0.0002000200020002,0.0001000100010001,0.0001000100010001,0.0001000100010001,-30849.494534208796,16152.904099795578
-1,3900,AMETHYSTS,9998.0,1.0,9996.0,1.0,9995.0,25.0,10004.0,1.0,10005.0,25.0,,,10001.0,0.0,[],-9.999000099990002e-05,-0.0002499750024997,-9.999000099990002e-05,-0.0002999700029997,-9.999000099990002e-05,-22507.29672052528,-26314.657540122655
-1,4000,AMETHYSTS,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,0.0,[],-0.0001,0.0001,0.0,0.0001,0.00015,-9506.778032315167,-11787.194524073591
-1,4100,AMETHYSTS,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,0.0,[],-0.0001,0.0,0.0,0.0,0.0,-5704.066819389101,-7072.316714444155
-1,4200,AMETHYSTS,9996.0,2.0,9995.0,24.0,,,10002.0,4.0,10004.0,2.0,10005.0,24.0,9999.0,0.0,"[('9996.0', '2')]",0.0001000100010001,0.0002000200020002,0.0001000100010001,0.0001000100010001,0.0,-3422.4400916334603,3756.609971333507
-1,4300,AMETHYSTS,9995.0,22.0,,,,,9998.0,1.0,10000.0,6.0,10005.0,22.0,9996.5,0.0,"[('9995.0', '2')]",0.0004501575551443,0.00035012254289,0.00035012254289,0.00035012254289,0.0002500875306357,77905.73594501993,-9750.034017199896
-1,4400,AMETHYSTS,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,0.0,[],-0.00015,0.0,0.0,0.0,0.0003,78727.44156701196,110210.77958968007
-1,4500,AMETHYSTS,9996.0,1.0,9995.0,28.0,,,10002.0,10.0,10004.0,1.0,10005.0,28.0,9999.0,0.0,[],0.0002000200020002,0.0001000100010001,-0.0002000200020002,-5.000500050005001e-05,0.0004000400040004,-68705.13505979284,-13925.532246191957
-1,4600,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10002.0,10.0,10004.0,1.0,10005.0,29.0,9999.0,0.0,[],0.0001000100010001,0.0001000100010001,0.0001000100010001,-0.0001000100010001,-0.0002500250025002,-41223.0810358757,-8355.319347715174
-1,4700,AMETHYSTS,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,0.0,[],0.0001,0.00015,-0.00015,-0.00015,0.0,-20735.44862152542,-37017.991608629105
-1,4800,AMETHYSTS,9998.0,6.0,9996.0,2.0,9995.0,22.0,10004.0,2.0,10005.0,22.0,,,10001.0,0.0,"[('10004.0', '2')]",-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-0.0002499750024997,-9.999000099990002e-05,3557.130827084751,-22210.79496517746
-1,4900,AMETHYSTS,9995.0,22.0,,,,,10002.0,7.0,10005.0,22.0,,,9998.5,0.0,[],0.0001500225033755,0.0001500225033755,5.000750112516878e-05,0.0004000600090013,0.0004500675101265,66095.07849625085,6675.923020893524
-1,5000,AMETHYSTS,9998.0,3.0,9996.0,2.0,9995.0,28.0,10004.0,2.0,10005.0,28.0,,,10001.0,0.0,[],-9.999000099990002e-05,-9.999000099990002e-05,4.999500049995001e-05,4.999500049995001e-05,-9.999000099990002e-05,-36301.3529022495,-15996.846187463887
-1,5100,AMETHYSTS,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.00035,-29780.0117413497,-13599.707712478332
-1,5200,AMETHYSTS,9998.0,9.0,9996.0,1.0,9995.0,26.0,10004.0,1.0,10005.0,26.0,,,10001.0,0.0,[],4.999500049995001e-05,-9.999000099990002e-05,0.0,4.999500049995001e-05,-0.0003999600039996,14126.392955190182,-8159.824627486999
-1,5300,AMETHYSTS,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,0.0,[],0.0,0.0,0.0003,-0.00015,0.0,-23518.564226885894,-4895.8947764921995
-1,5400,AMETHYSTS,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,0.0,[],0.0,0.0,0.0,-0.0003,0.0,65848.46146386847,77102.86313410469
-1,5500,AMETHYSTS,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,0.0,[],0.0,-0.0003,-0.00015,0.0003,-0.0003,63497.07687832108,70273.71788046282
-1,5600,AMETHYSTS,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,-0.0001,42096.24612699265,46166.23072827769
-1,5700,AMETHYSTS,9998.0,2.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,0.0,[],-0.0001499775033744,-0.0002999550067489,-0.0001499775033744,0.0001499775033744,-0.0001499775033744,-78687.85232380441,23697.738436966614
-1,5800,AMETHYSTS,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,0.0,[],0.0,0.0,0.0001,0.0001,0.00035,-51212.71139428265,-89833.75693782004
-1,5900,AMETHYSTS,9996.0,2.0,9995.0,28.0,,,10004.0,2.0,10005.0,28.0,,,10000.0,0.0,[],0.0,-0.0001,0.0,-0.0002,0.0,-26729.226836569585,-49898.65416269202
-1,6000,AMETHYSTS,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,0.0,[],-0.0003,0.00015,0.0,-0.0001,0.0,95905.66389805826,82117.6075023848
-1,6100,AMETHYSTS,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,0.0,[],0.0,0.0,0.0,-0.00025,0.00015,-58398.20166116505,-66787.83549856913
-1,6200,AMETHYSTS,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,0.0,[],-0.00015,0.0001,0.0,-0.00035,0.0,-35038.920996699024,-40072.701299141474
-1,6300,AMETHYSTS,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,0.0,[],0.0,0.0003,0.0,0.0,-0.0003,-17024.952598019412,-20042.020779484883
-1,6400,AMETHYSTS,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,0.0,[],-0.0001,0.0,0.0,-0.0001,0.0,-14213.371558811647,-16026.81246769093
-1,6500,AMETHYSTS,9996.0,1.0,9995.0,26.0,,,9998.0,1.0,10004.0,1.0,10005.0,26.0,9997.0,0.0,"[('9998.0', '1')]",0.0004501350405121,0.000150045013504,0.0004001200360108,0.0002000600180054,0.0003000900270081,-8528.022935286988,-9618.487480614558
-1,6600,AMETHYSTS,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,0.0,"[('10004.0', '2')]",0.0,0.0,0.0,0.0001,-0.0003,-1118.413761172193,-1767.0924883687348
-1,6700,AMETHYSTS,9995.0,20.0,,,,,10002.0,3.0,10005.0,20.0,,,9998.5,0.0,"[('10002.0', '3')]",0.0002500375056258,0.0001500225033755,0.000300045006751,0.0005000750112516,0.0002500375056258,71292.15174329668,2938.9445069787594
-1,6800,AMETHYSTS,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,0.0,[],0.0003,0.0001,-0.00035,0.0,0.0,-29187.908954021994,-2235.833295812745
-1,6900,AMETHYSTS,9996.0,1.0,9995.0,26.0,,,10002.0,5.0,10004.0,1.0,10005.0,26.0,9999.0,0.0,"[('10002.0', '1')]",0.0001000100010001,0.0001000100010001,0.0002500250025002,0.0001000100010001,0.0004500450045004,-21511.145372413197,10659.300022512354
-1,7000,AMETHYSTS,9998.0,2.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,0.0,"[('10005.0', '2')]",-0.0002999550067489,-0.0001499775033744,-0.0001499775033744,0.0,-0.0002999550067489,-8906.687223447918,94445.58001350741
-1,7100,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],0.0,0.0,0.0001,0.0,0.0,-9344.01233406875,-47385.05199189556
-1,7200,AMETHYSTS,9998.0,5.0,9996.0,1.0,9995.0,27.0,10004.0,1.0,10005.0,27.0,,,10001.0,0.0,[],-9.999000099990002e-05,-9.999000099990002e-05,4.999500049995001e-05,0.0,4.999500049995001e-05,10391.192599558752,-28431.031195137337
-1,7300,AMETHYSTS,10002.0,1.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10003.0,0.0,"[('10004.0', '2')]",-0.0001999400179946,-0.0002999100269919,-0.0002999100269919,-0.0003998800359892,-0.0002999100269919,-9760.48444026475,-13057.018717082401
-1,7400,AMETHYSTS,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,0.0,[],0.0,0.0,0.0001,0.00025,0.0,-5858.690664158849,-11835.811230249441
-1,7500,AMETHYSTS,9995.0,25.0,,,,,10002.0,10.0,10005.0,25.0,,,9998.5,0.0,[],0.0001500225033755,0.0002500375056258,0.0001500225033755,0.0001500225033755,0.0001500225033755,92436.38560150469,28904.913261850335
-1,7600,AMETHYSTS,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.00015,0.00015,-36491.3686390972,-14661.852042889801
-1,7700,AMETHYSTS,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,0.0,[],0.0,0.00015,-0.00015,0.0,0.0,58064.37881654169,71243.68877426612
-1,7800,AMETHYSTS,9998.0,3.0,9996.0,1.0,9995.0,22.0,10004.0,1.0,10005.0,22.0,,,10001.0,0.0,[],-9.999000099990002e-05,-0.0004499550044995,-9.999000099990002e-05,-0.0001999800019998,0.0,-41119.772710075,-41296.18673544034
-1,7900,AMETHYSTS,9996.0,1.0,9995.0,26.0,,,10004.0,1.0,10005.0,26.0,,,10000.0,0.0,[],0.0,0.00015,0.0,0.0,-0.0001,-32671.063626044997,-24777.7120412642
-1,8000,AMETHYSTS,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,0.0,[],0.0001,0.0,0.0,0.0,0.00015,84344.96182437301,89185.7727752415
-1,8100,AMETHYSTS,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,0.0,"[('9996.0', '1'), ('9996.0', '1')]",0.0,0.0001,-0.0001,0.0,0.0,-53340.6229053762,-50540.93633485511
-1,8200,AMETHYSTS,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,0.0,[],0.00015,0.00015,0.0,0.0,-0.0003,55951.22625677429,57719.83819908694
-1,8300,AMETHYSTS,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,0.0,[],-0.00035,0.0,0.00015,0.0,0.0,-54384.86424593544,-53412.497080547844
-1,8400,AMETHYSTS,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,0.0,[],0.00015,0.0001,0.0003,0.0,0.0,75314.68145243874,76006.9017516713
-1,8500,AMETHYSTS,9998.0,10.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10001.0,0.0,[],-9.999000099990002e-05,-9.999000099990002e-05,0.0,-0.0003499650034996,4.999500049995001e-05,-26763.191128536753,-58448.65894899722
-1,8600,AMETHYSTS,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,0.0,[],0.0001,0.0,-0.0002,0.00035,0.0003,-52051.514677122046,-39070.79536939833
-1,8700,AMETHYSTS,9998.0,10.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,0.0,[],0.0,-0.0002999550067489,0.0,-0.0001499775033744,-0.0001499775033744,4762.691193726772,80609.92277836101
-1,8800,AMETHYSTS,9995.0,25.0,,,,,9998.0,1.0,10005.0,25.0,,,9996.5,0.0,"[('9998.0', '1')]",0.00035012254289,0.00035012254289,0.0004501575551443,0.00035012254289,0.00035012254289,62815.614716236065,-55688.8463329834
-1,8900,AMETHYSTS,9998.0,9.0,9995.0,26.0,,,10005.0,26.0,,,,,10001.5,0.0,[],-4.999250112483127e-05,-0.0001499775033744,-0.0001499775033744,0.0,-4.999250112483127e-05,-26267.831170258367,66639.49220020996
-1,9000,AMETHYSTS,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,0.0,[],0.0,0.0,-0.00015,0.0,0.0,-43756.698702155016,-56065.10467987403
-1,9100,AMETHYSTS,9998.0,3.0,9996.0,2.0,9995.0,27.0,10004.0,2.0,10005.0,27.0,,,10001.0,0.0,[],-9.999000099990002e-05,-0.0001999800019998,4.999500049995001e-05,-9.999000099990002e-05,-9.999000099990002e-05,-22253.21922129301,-33639.06280792441
-1,9200,AMETHYSTS,9998.0,10.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,0.0,[],-0.0002999550067489,-0.0001499775033744,-0.0002499625056241,-0.0004499325101234,-0.0001499775033744,14642.468467224197,79867.36231524535
-1,9300,AMETHYSTS,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,0.0,[],0.0,0.00015,0.0,0.0,-0.0001,-27208.11891966548,-56131.9826108528
-1,9400,AMETHYSTS,9998.0,2.0,9996.0,2.0,9995.0,21.0,10004.0,2.0,10005.0,21.0,,,10001.0,0.0,[],-9.999000099990002e-05,0.0001999800019998,-9.999000099990002e-05,-9.999000099990002e-05,0.0001999800019998,-12324.871351799287,-29677.589566511677
-1,9500,AMETHYSTS,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,0.0,[],0.0,0.0001,-0.0001,0.0,0.0,-11394.922811079572,-21808.153739907008
-1,9600,AMETHYSTS,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,0.0,[],-0.0001,-0.0002,-0.0001,0.0,0.0,-6836.953686647743,-13084.892243944205
-1,9700,AMETHYSTS,9995.0,22.0,,,,,10002.0,1.0,10005.0,22.0,,,9998.5,0.0,[],0.0001500225033755,0.000300045006751,0.0001500225033755,0.0004500675101265,5.000750112516878e-05,79855.42778801137,-7851.735346366523
-1,9800,AMETHYSTS,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,0.0,[],0.00015,0.0001,-0.0001,0.0,0.0001,63905.25667280682,95340.1587921801
-1,9900,AMETHYSTS,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,0.0,[],0.0003,0.0,0.0,0.0,0.0,34345.15400368409,53202.09527530806
-1,10000,AMETHYSTS,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,0.0,[],0.0001,-0.00015,0.00035,-0.00015,0.0001,32601.092402210452,43927.257165184834
-1,10100,AMETHYSTS,9996.0,1.0,9995.0,24.0,,,10002.0,3.0,10004.0,1.0,10005.0,24.0,9999.0,0.0,[],-0.0001000100010001,0.0002500250025002,0.0001000100010001,0.0004000400040004,0.0001000100010001,-88384.94455867374,-73697.2457008891
-1,10200,AMETHYSTS,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,0.0,[],0.00015,-0.0001,0.0,-0.00035,0.0,-49032.566735204244,-48217.54742053346
-1,10300,AMETHYSTS,9998.0,4.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,0.0,"[('9998.0', '1')]",-4.999250112483127e-05,-0.0001499775033744,-4.999250112483127e-05,-0.0001499775033744,-0.0002499625056241,-21419.540041122546,71120.27154767993
-1,10400,AMETHYSTS,10002.0,1.0,9996.0,1.0,9995.0,28.0,10004.0,1.0,10005.0,28.0,,,10003.0,0.0,"[('10002.0', '1')]",-0.0002999100269919,-0.0002999100269919,-0.0002999100269919,-0.0004998500449865,-0.0001999400179946,-24847.724024673527,-61380.237071392046
-1,10500,AMETHYSTS,9998.0,4.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10001.0,0.0,[],-0.0002499750024997,-0.0001999800019998,-9.999000099990002e-05,9.999000099990002e-05,0.0,-2912.6344148041153,-32826.542242835225
-1,10600,AMETHYSTS,9996.0,2.0,9995.0,29.0,,,10000.0,4.0,10004.0,2.0,10005.0,29.0,9998.0,0.0,[],0.0003500700140028,0.0001000200040008,0.0002000400080016,0.0002000400080016,0.0001000200040008,-9747.58064888247,-11699.125345701133
-1,10700,AMETHYSTS,9998.0,8.0,9995.0,28.0,,,10005.0,28.0,,,,,10001.5,0.0,[],-0.0002499625056241,-0.0001499775033744,-0.0001499775033744,0.0001999700044993,-0.0001499775033744,18148.251610670522,89036.52479257932
-1,10800,AMETHYSTS,9998.0,5.0,9996.0,2.0,9995.0,22.0,10004.0,2.0,10005.0,22.0,,,10001.0,0.0,"[('10004.0', '2'), ('10004.0', '10')]",-9.999000099990002e-05,-0.0001999800019998,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-1108.6490335976869,-50630.88512445241
-1,10900,AMETHYSTS,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,0.0,[],0.0,0.0,-0.0001,0.0,-0.0001,-16662.789420158613,-34380.131074671444
-1,11000,AMETHYSTS,9995.0,24.0,,,,,10002.0,7.0,10005.0,24.0,,,9998.5,0.0,[],5.000750112516878e-05,0.0005000750112516,0.0005000750112516,0.0001500225033755,0.0003500525078761,81955.92634790484,3375.9213551971334
-1,11100,AMETHYSTS,9998.0,3.0,9995.0,21.0,,,10005.0,21.0,,,,,10001.5,0.0,"[('9998.0', '4'), ('9998.0', '3')]",-0.0002499625056241,-0.0001499775033744,-0.0001499775033744,-0.0001499775033744,-0.0001499775033744,-34780.84419125711,58061.95281311828
-1,11200,AMETHYSTS,9996.0,2.0,9995.0,21.0,,,10002.0,7.0,10004.0,2.0,10005.0,21.0,9999.0,0.0,[],0.0001000100010001,0.0001000100010001,0.0002500250025002,-0.0002500250025002,0.0,-24869.306514754262,-21199.22831212903
-1,11300,AMETHYSTS,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,0.0,[],-0.0001,0.0001,0.0,-0.0001,0.0,-18919.98390885256,-36723.53698727742
-1,11400,AMETHYSTS,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,0.0,"[('9996.0', '1')]",0.0,0.0,0.0,0.0,-0.00035,-11351.990345311535,-22034.12219236645
